19.427,-99.141,42
19.433,-99.141,42
19.439,-99.141,42
19.469,-99.141,87
19.475,-99.141,87
19.487,-99.141,92
19.493,-99.141,92
19.529,-99.141,93
19.541,-99.141,94
19.547,-99.141,94
19.295,-99.135,89
19.301,-99.135,89
19.337,-99.135,95
19.391,-99.135,42
19.397,-99.135,42
19.403,-99.135,42
19.409,-99.135,42
19.415,-99.135,42
19.421,-99.135,42
19.427,-99.135,42
19.433,-99.135,42
19.439,-99.135,42
19.445,-99.135,42
19.457,-99.135,96
19.487,-99.135,92
19.493,-99.135,92
19.517,-99.135,97
19.295,-99.129,89
19.331,-99.129,98
19.343,-99.129,99
19.355,-99.129,100
19.391,-99.129,42
19.397,-99.129,42
19.409,-99.129,42
19.421,-99.129,42
19.427,-99.129,42
19.433,-99.129,42
19.439,-99.129,42
19.445,-99.129,42
19.457,-99.129,96
19.463,-99.129,96
19.469,-99.129,96
19.487,-99.129,92
19.493,-99.129,92
19.499,-99.129,92
19.685,-99.129,101
19.277,-99.123,102
19.301,-99.123,103
19.313,-99.123,104
19.325,-99.123,98
19.331,-99.123,98
19.361,-99.123,105
19.373,-99.123,106
19.391,-99.123,42
19.409,-99.123,42
19.421,-99.123,42
19.427,-99.123,42
19.433,-99.123,42
19.439,-99.123,42
19.445,-99.123,42
19.469,-99.123,96
19.475,-99.123,96
19.481,-99.123,96
19.493,-99.123,92
19.505,-99.123,107
19.535,-99.123,108
19.631,-99.123,109
19.265,-99.117,110
19.283,-99.117,111
19.295,-99.117,112
19.325,-99.117,98
19.373,-99.117,106
19.385,-99.117,113
19.403,-99.117,42
19.409,-99.117,42
19.439,-99.117,42
19.445,-99.117,42
19.463,-99.117,114
19.481,-99.117,96
19.487,-99.117,96
19.535,-99.117,108
19.259,-99.111,115
19.313,-99.111,116
19.337,-99.111,117
19.361,-99.111,118
19.367,-99.111,118
19.379,-99.111,119
19.427,-99.111,120
19.445,-99.111,42
19.451,-99.111,42
19.463,-99.111,114
19.517,-99.111,121
19.523,-99.111,121
19.253,-99.105,115
19.259,-99.105,115
19.265,-99.105,115
19.301,-99.105,122
19.319,-99.105,123
19.325,-99.105,123
19.385,-99.105,124
19.391,-99.105,124
19.397,-99.105,124
19.415,-99.105,120
19.421,-99.105,120
19.427,-99.105,120
19.457,-99.105,114
19.463,-99.105,114
19.469,-99.105,114
19.655,-99.105,125
19.799,-99.105,126
19.265,-99.099,115
19.301,-99.099,122
19.325,-99.099,123
19.355,-99.099,127
19.361,-99.099,127
19.385,-99.099,124
19.415,-99.099,120
19.421,-99.099,120
19.427,-99.099,120
19.433,-99.099,120
19.445,-99.099,128
19.451,-99.099,128
19.469,-99.099,114
19.511,-99.099,129
19.637,-99.099,125
19.643,-99.099,125
19.649,-99.099,125
19.655,-99.099,125
19.793,-99.099,126
19.799,-99.099,126
19.361,-99.093,127
19.409,-99.093,120
19.415,-99.093,120
19.463,-99.093,130
19.487,-99.093,131
19.535,-99.093,132
19.541,-99.093,132
19.625,-99.093,133
19.751,-99.093,134
19.319,-99.087,135
19.355,-99.087,136
19.421,-99.087,137
19.445,-99.087,138
19.475,-99.087,139
19.481,-99.087,139
19.619,-99.087,140
19.325,-99.081,141
19.385,-99.081,142
19.415,-99.081,143
19.439,-99.081,144
19.475,-99.081,139
19.493,-99.081,145
19.625,-99.081,146
19.319,-99.075,141
19.325,-99.075,141
19.337,-99.075,147
19.349,-99.075,148
19.355,-99.075,148
19.397,-99.075,149
19.481,-99.075,150
19.493,-99.075,145
19.499,-99.075,145
19.307,-99.069,141
19.313,-99.069,141
19.319,-99.069,141
19.349,-99.069,148
19.475,-99.069,151
19.487,-99.069,152
19.337,-99.063,153
19.481,-99.063,154
19.337,-99.057,153
19.409,-99.057,155
19.463,-99.057,156
19.505,-99.057,157
19.397,-99.051,158
19.415,-99.051,159
19.469,-99.051,160
19.565,-99.051,161
19.571,-99.051,161
19.595,-99.051,162
19.601,-99.051,162
19.307,-99.045,163
19.391,-99.045,164
19.481,-99.045,165
19.595,-99.045,162
19.601,-99.045,162
19.355,-99.039,166
19.547,-99.039,167
19.583,-99.039,168
19.397,-99.033,169
19.517,-99.033,170
19.541,-99.033,171
19.637,-99.033,172
19.409,-99.027,173
19.427,-99.027,174
19.505,-99.027,175
19.529,-99.027,171
19.535,-99.027,171
19.541,-99.027,171
19.547,-99.027,171
19.619,-99.027,176
19.343,-99.021,177
19.403,-99.021,173
19.409,-99.021,173
19.415,-99.021,173
19.517,-99.021,178
19.583,-99.021,179
19.253,-99.015,180
19.349,-99.015,181
19.505,-99.015,182
19.259,-99.009,183
19.361,-99.009,184
19.379,-99.009,185
19.271,-99.003,186
19.355,-99.003,187
19.379,-99.003,185
19.349,-98.997,188
19.361,-98.991,189
19.337,-98.979,190
19.355,-98.979,191
19.361,-98.979,191
19.835,-98.979,192
19.841,-98.979,192
19.709,-98.973,193
19.709,-98.967,193
19.289,-98.943,194
19.415,-98.943,195
19.301,-98.937,196
19.613,-98.937,197
19.313,-98.919,198
19.307,-98.913,199
19.637,-98.913,200
19.265,-98.901,201
19.259,-98.895,201
19.265,-98.895,201
19.271,-98.889,202
19.313,-98.883,203
19.505,-98.883,204
19.511,-98.883,204
19.517,-98.883,204
19.511,-98.877,204
19.685,-98.871,205
19.685,-98.865,205
19.703,-98.835,206
